provinsi,kotkab,kecamatan,desa,lon,lat,datetime,local_datetime,temperature,humidity,wind_speed,wind_direction,wind_degree,cloud_cover,precipitation,weather,weather_description,visibility,fetch_time,unique_key
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 03:00:00+00:00,2025-07-02 10:00:00,30,66,6.9,E,98,8,0.0,0,Cerah,27955,2025-07-02 02:09:12.329858,20250702100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 04:00:00+00:00,2025-07-02 11:00:00,32,63,3.5,NE,61,15,0.0,1,Cerah,20005,2025-07-02 05:30:04.675185,20250702110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 05:00:00+00:00,2025-07-02 12:00:00,32,65,4.9,NE,64,80,0.0,2,Cerah Berawan,13990,2025-07-01 22:25:52.074437,20250702120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 06:00:00+00:00,2025-07-02 13:00:00,32,64,3.5,NE,61,38,1.8,61,Hujan Ringan,20005,2025-07-02 02:09:12.329858,20250702130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 07:00:00+00:00,2025-07-02 14:00:00,28,75,3.4,SE,180,92,1.8,61,Hujan Ringan,16372,2025-07-02 07:26:43.486708,20250702140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 08:00:00+00:00,2025-07-02 15:00:00,30,73,2.3,N,12,90,1.0,3,Berawan,12987,2025-07-01 22:25:52.074437,20250702150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 09:00:00+00:00,2025-07-02 16:00:00,27,79,3.4,SE,180,97,2.6,61,Hujan Ringan,16372,2025-07-02 08:35:58.878532,20250702160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 10:00:00+00:00,2025-07-02 17:00:00,26,86,4.0,S,193,97,2.6,61,Hujan Ringan,20000,2025-07-02 11:23:24.257889,20250702170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 11:00:00+00:00,2025-07-02 18:00:00,27,93,3.3,N,34,90,2.0,61,Hujan Ringan,12987,2025-07-01 22:25:52.074437,20250702180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 12:00:00+00:00,2025-07-02 19:00:00,26,91,4.0,S,193,98,0.0,3,Berawan,20000,2025-07-02 08:35:58.878532,20250702190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 13:00:00+00:00,2025-07-02 20:00:00,25,93,2.9,SE,167,83,0.0,2,Cerah Berawan,19984,2025-07-02 12:55:41.048990,20250702200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 14:00:00+00:00,2025-07-02 21:00:00,24,96,6.4,NE,90,85,0.9,2,Cerah Berawan,11843,2025-07-02 14:27:05.726934,20250702210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 15:00:00+00:00,2025-07-02 22:00:00,25,95,2.9,SE,167,76,2.0,61,Hujan Ringan,19984,2025-07-02 08:35:58.878532,20250702220000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 16:00:00+00:00,2025-07-02 23:00:00,24,96,5.6,E,117,48,0.0,1,Cerah,14123,2025-07-02 15:29:28.821855,20250702230000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 17:00:00+00:00,2025-07-03 00:00:00,24,96,5.6,E,117,29,0.0,1,Cerah,14123,2025-07-02 17:25:08.188551,20250703000000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 18:00:00+00:00,2025-07-03 01:00:00,24,98,2.2,S,191,66,1.7,61,Hujan Ringan,14464,2025-07-02 08:35:58.878532,20250703010000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 19:00:00+00:00,2025-07-03 02:00:00,23,97,0.2,W,282,66,0.0,2,Cerah Berawan,14598,2025-07-02 18:37:18.113070,20250703020000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 20:00:00+00:00,2025-07-03 03:00:00,23,97,0.2,W,282,94,0.0,3,Berawan,14598,2025-07-02 19:21:18.162301,20250703030000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 21:00:00+00:00,2025-07-03 04:00:00,23,98,0.2,W,282,95,0.0,3,Berawan,14598,2025-07-02 21:25:31.135390,20250703040000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 22:00:00+00:00,2025-07-03 05:00:00,22,99,4.1,SW,257,96,0.0,3,Berawan,8056,2025-07-02 18:37:18.113070,20250703050000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-02 23:00:00+00:00,2025-07-03 06:00:00,23,98,4.1,SW,257,97,0.0,3,Berawan,8056,2025-07-02 22:25:56.825720,20250703060000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 00:00:00+00:00,2025-07-03 07:00:00,25,92,4.1,SW,257,86,0.0,2,Cerah Berawan,8056,2025-07-02 23:26:40.565106,20250703070000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 01:00:00+00:00,2025-07-03 08:00:00,27,83,4.1,N,41,81,0.0,2,Cerah Berawan,17684,2025-07-02 18:37:18.113070,20250703080000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 02:00:00+00:00,2025-07-03 09:00:00,28,74,4.1,N,41,92,0.0,3,Berawan,17684,2025-07-02 22:25:56.825720,20250703090000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 03:00:00+00:00,2025-07-03 10:00:00,31,70,3.3,E,105,82,0.0,2,Cerah Berawan,9985,2025-07-03 02:09:42.209013,20250703100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 04:00:00+00:00,2025-07-03 11:00:00,32,65,2.1,NE,46,62,0.0,2,Cerah Berawan,9999,2025-07-03 04:39:09.953141,20250703110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 05:00:00+00:00,2025-07-03 12:00:00,30,69,6.2,NE,56,100,0.0,3,Berawan,25031,2025-07-02 22:25:56.825720,20250703120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 06:00:00+00:00,2025-07-03 13:00:00,32,64,2.1,NE,46,84,1.7,61,Hujan Ringan,9999,2025-07-03 05:30:08.868825,20250703130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 07:00:00+00:00,2025-07-03 14:00:00,31,67,6.0,SW,267,99,1.7,61,Hujan Ringan,6992,2025-07-03 07:26:37.860893,20250703140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 08:00:00+00:00,2025-07-03 15:00:00,30,69,4.8,N,33,93,0.0,3,Berawan,22013,2025-07-02 22:25:56.825720,20250703150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 09:00:00+00:00,2025-07-03 16:00:00,27,87,6.0,SW,267,94,1.7,61,Hujan Ringan,6992,2025-07-03 09:29:00.871891,20250703160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 10:00:00+00:00,2025-07-03 17:00:00,26,94,6.1,SE,168,100,1.7,61,Hujan Ringan,7014,2025-07-03 07:26:37.860893,20250703170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 11:00:00+00:00,2025-07-03 18:00:00,26,95,6.1,SE,168,100,1.7,61,Hujan Ringan,7014,2025-07-03 10:30:03.542685,20250703180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 12:00:00+00:00,2025-07-03 19:00:00,26,95,6.1,SE,168,100,1.7,61,Hujan Ringan,7014,2025-07-03 11:23:43.419470,20250703190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 13:00:00+00:00,2025-07-03 20:00:00,25,95,4.0,E,117,100,1.7,61,Hujan Ringan,7005,2025-07-03 13:37:12.576141,20250703200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 14:00:00+00:00,2025-07-03 21:00:00,25,95,4.0,E,117,100,1.7,61,Hujan Ringan,7005,2025-07-03 10:30:03.542685,20250703210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 15:00:00+00:00,2025-07-03 22:00:00,24,95,4.2,SE,170,43,0.0,1,Cerah,20010,2025-07-03 14:26:44.128193,20250703220000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 16:00:00+00:00,2025-07-03 23:00:00,24,95,3.9,E,132,36,0.0,1,Cerah,20014,2025-07-03 15:28:52.974814,20250703230000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 17:00:00+00:00,2025-07-04 00:00:00,24,96,3.9,E,132,29,0.0,1,Cerah,20014,2025-07-03 17:25:46.358816,20250704000000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 18:00:00+00:00,2025-07-04 01:00:00,24,96,3.9,E,132,53,0.0,1,Cerah,20014,2025-07-03 14:26:44.128193,20250704010000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 19:00:00+00:00,2025-07-04 02:00:00,24,96,2.9,S,207,21,0.0,1,Cerah,20003,2025-07-03 18:37:13.914907,20250704020000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 20:00:00+00:00,2025-07-04 03:00:00,24,96,2.9,S,207,21,0.0,1,Cerah,20003,2025-07-03 19:20:44.208102,20250704030000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 21:00:00+00:00,2025-07-04 04:00:00,24,97,2.9,S,207,64,0.0,2,Cerah Berawan,20003,2025-07-03 21:24:50.356898,20250704040000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 22:00:00+00:00,2025-07-04 05:00:00,23,97,5.4,SW,253,75,0.0,2,Cerah Berawan,20010,2025-07-03 18:37:13.914907,20250704050000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-03 23:00:00+00:00,2025-07-04 06:00:00,24,95,5.4,SW,253,43,0.0,1,Cerah,20010,2025-07-03 22:25:42.270079,20250704060000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 00:00:00+00:00,2025-07-04 07:00:00,26,89,5.4,SW,253,43,0.0,1,Cerah,20010,2025-07-03 23:25:32.962792,20250704070000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 01:00:00+00:00,2025-07-04 08:00:00,28,78,2.2,SE,140,87,0.0,2,Cerah Berawan,22497,2025-07-03 18:37:13.914907,20250704080000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 02:00:00+00:00,2025-07-04 09:00:00,29,71,2.2,SE,140,97,0.0,3,Berawan,22497,2025-07-04 02:08:56.771026,20250704090000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 03:00:00+00:00,2025-07-04 10:00:00,30,67,2.2,SE,140,86,0.0,2,Cerah Berawan,22497,2025-07-03 23:25:32.962792,20250704100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 04:00:00+00:00,2025-07-04 11:00:00,30,68,5.0,NE,83,54,0.1,1,Cerah,17425,2025-07-04 03:53:29.364525,20250704110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 05:00:00+00:00,2025-07-04 12:00:00,30,65,5.0,NE,83,30,0.1,1,Cerah,17425,2025-07-04 05:29:37.637512,20250704120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 06:00:00+00:00,2025-07-04 13:00:00,30,69,3.6,NW,356,67,1.2,61,Hujan Ringan,19987,2025-07-03 23:25:32.962792,20250704130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 07:00:00+00:00,2025-07-04 14:00:00,29,72,4.0,NW,324,58,2.3,61,Hujan Ringan,16605,2025-07-04 07:28:30.128861,20250704140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 08:00:00+00:00,2025-07-04 15:00:00,29,74,4.0,NW,324,36,2.3,61,Hujan Ringan,16605,2025-07-04 05:29:37.637512,20250704150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 09:00:00+00:00,2025-07-04 16:00:00,28,74,4.0,NW,324,43,1.5,61,Hujan Ringan,16605,2025-07-04 10:29:00.878770,20250704160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 10:00:00+00:00,2025-07-04 17:00:00,27,84,3.5,S,206,37,1.5,61,Hujan Ringan,19134,2025-07-04 07:28:30.128861,20250704170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 11:00:00+00:00,2025-07-04 18:00:00,26,89,3.5,S,206,40,1.5,61,Hujan Ringan,19134,2025-07-04 05:29:37.637512,20250704180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 12:00:00+00:00,2025-07-04 19:00:00,26,91,3.5,S,206,28,0.0,1,Cerah,19134,2025-07-04 11:23:37.011035,20250704190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 13:00:00+00:00,2025-07-04 20:00:00,26,92,1.5,N,19,88,0.0,2,Cerah Berawan,12527,2025-07-04 14:26:07.920731,20250704200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 14:00:00+00:00,2025-07-04 21:00:00,25,95,2.2,SW,257,93,0.0,3,Berawan,16472,2025-07-04 05:29:37.637512,20250704210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 15:00:00+00:00,2025-07-04 22:00:00,24,97,2.2,SW,257,100,0.2,3,Berawan,16472,2025-07-04 11:23:37.011035,20250704220000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 16:00:00+00:00,2025-07-04 23:00:00,24,94,3.1,SW,227,100,0.5,3,Berawan,19302,2025-07-04 15:27:29.203888,20250704230000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 17:00:00+00:00,2025-07-05 00:00:00,24,95,3.1,SW,227,99,0.5,3,Berawan,19302,2025-07-04 17:23:15.904995,20250705000000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 18:00:00+00:00,2025-07-05 01:00:00,24,97,4.1,SE,172,97,0.0,3,Berawan,13382,2025-07-04 11:23:37.011035,20250705010000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 19:00:00+00:00,2025-07-05 02:00:00,24,97,2.6,S,222,100,0.0,3,Berawan,17182,2025-07-04 19:21:32.467849,20250705020000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 20:00:00+00:00,2025-07-05 03:00:00,24,98,2.6,S,222,97,0.0,3,Berawan,17182,2025-07-04 17:23:15.904995,20250705030000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 21:00:00+00:00,2025-07-05 04:00:00,24,98,2.6,S,222,100,0.0,3,Berawan,17182,2025-07-04 21:24:40.706410,20250705040000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 22:00:00+00:00,2025-07-05 05:00:00,25,98,2.7,S,222,100,0.0,3,Berawan,19374,2025-07-04 19:21:32.467849,20250705050000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-04 23:00:00+00:00,2025-07-05 06:00:00,26,96,2.7,S,222,100,0.0,3,Berawan,19374,2025-07-04 23:24:54.901005,20250705060000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 00:00:00+00:00,2025-07-05 07:00:00,26,92,2.7,S,222,100,0.0,3,Berawan,19374,2025-07-04 21:24:40.706410,20250705070000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 01:00:00+00:00,2025-07-05 08:00:00,27,85,1.9,N,41,100,0.0,3,Berawan,20000,2025-07-04 19:21:32.467849,20250705080000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 02:00:00+00:00,2025-07-05 09:00:00,28,80,1.9,N,41,99,0.0,3,Berawan,20000,2025-07-05 02:05:00.915528,20250705090000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 03:00:00+00:00,2025-07-05 10:00:00,30,76,1.9,N,41,100,0.0,3,Berawan,20000,2025-07-04 21:24:40.706410,20250705100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 04:00:00+00:00,2025-07-05 11:00:00,31,73,8.4,N,15,98,0.0,3,Berawan,18873,2025-07-05 03:49:51.272427,20250705110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 05:00:00+00:00,2025-07-05 12:00:00,32,72,8.4,N,15,79,0.0,2,Cerah Berawan,18873,2025-07-05 05:25:58.791959,20250705120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 06:00:00+00:00,2025-07-05 13:00:00,31,71,8.4,N,15,77,1.4,61,Hujan Ringan,18873,2025-07-04 21:24:40.706410,20250705130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 07:00:00+00:00,2025-07-05 14:00:00,28,76,1.1,N,11,94,1.4,61,Hujan Ringan,10805,2025-07-05 07:24:11.410734,20250705140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 08:00:00+00:00,2025-07-05 15:00:00,27,77,1.1,N,11,100,1.4,61,Hujan Ringan,10805,2025-07-05 05:25:58.791959,20250705150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 09:00:00+00:00,2025-07-05 16:00:00,26,84,1.1,N,11,96,2.6,61,Hujan Ringan,10805,2025-07-05 09:26:07.183985,20250705160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 10:00:00+00:00,2025-07-05 17:00:00,26,90,7.4,S,189,98,2.6,61,Hujan Ringan,12906,2025-07-05 07:24:11.410734,20250705170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 11:00:00+00:00,2025-07-05 18:00:00,26,93,7.4,S,189,100,2.6,61,Hujan Ringan,12906,2025-07-05 11:20:43.994979,20250705180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 12:00:00+00:00,2025-07-05 19:00:00,26,93,7.4,S,189,100,0.0,3,Berawan,12906,2025-07-05 09:26:07.183985,20250705190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 13:00:00+00:00,2025-07-05 20:00:00,25,94,5.0,E,107,100,0.0,3,Berawan,19050,2025-07-05 13:33:03.500443,20250705200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 14:00:00+00:00,2025-07-05 21:00:00,25,94,5.0,E,107,100,0.0,3,Berawan,19050,2025-07-05 11:20:43.994979,20250705210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 15:00:00+00:00,2025-07-05 22:00:00,25,93,4.8,E,104,89,0.0,2,Cerah Berawan,19992,2025-07-05 15:25:21.622671,20250705220000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 16:00:00+00:00,2025-07-05 23:00:00,24,95,5.9,SW,233,100,0.0,3,Berawan,15174,2025-07-05 13:33:03.500443,20250705230000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 17:00:00+00:00,2025-07-06 00:00:00,24,95,1.9,SE,165,90,0.0,3,Berawan,20014,2025-07-05 17:23:18.988493,20250706000000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 18:00:00+00:00,2025-07-06 01:00:00,24,97,1.9,SE,165,91,0.0,3,Berawan,20014,2025-07-05 15:25:21.622671,20250706010000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 19:00:00+00:00,2025-07-06 02:00:00,23,97,0.6,W,286,92,0.0,3,Berawan,12996,2025-07-05 19:20:16.188506,20250706020000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 20:00:00+00:00,2025-07-06 03:00:00,23,98,0.6,W,286,90,0.0,3,Berawan,12996,2025-07-05 17:23:18.988493,20250706030000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 21:00:00+00:00,2025-07-06 04:00:00,24,99,0.6,W,286,83,0.0,2,Cerah Berawan,12996,2025-07-05 20:26:58.435959,20250706040000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 22:00:00+00:00,2025-07-06 05:00:00,25,99,6.3,SW,232,97,0.0,3,Berawan,16793,2025-07-05 22:24:26.281660,20250706050000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-05 23:00:00+00:00,2025-07-06 06:00:00,27,97,6.3,SW,232,100,0.0,3,Berawan,16793,2025-07-05 17:23:18.988493,20250706060000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 00:00:00+00:00,2025-07-06 07:00:00,28,90,6.3,SW,232,81,0.0,2,Cerah Berawan,16793,2025-07-05 23:25:46.021258,20250706070000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 01:00:00+00:00,2025-07-06 08:00:00,29,83,1.9,N,26,93,0.0,3,Berawan,13003,2025-07-05 22:24:26.281660,20250706080000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 02:00:00+00:00,2025-07-06 09:00:00,29,80,1.9,N,26,90,0.0,3,Berawan,13003,2025-07-05 17:23:18.988493,20250706090000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 03:00:00+00:00,2025-07-06 10:00:00,30,74,3.4,E,118,93,0.0,3,Berawan,14012,2025-07-06 02:24:47.334737,20250706100000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 04:00:00+00:00,2025-07-06 11:00:00,31,71,4.7,N,31,97,0.0,3,Berawan,13988,2025-07-06 04:40:41.011783,20250706110000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 05:00:00+00:00,2025-07-06 12:00:00,32,75,4.4,NW,351,100,0.0,3,Berawan,14066,2025-07-05 17:23:18.988493,20250706120000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 06:00:00+00:00,2025-07-06 13:00:00,32,74,4.7,N,31,97,2.3,61,Hujan Ringan,13988,2025-07-06 05:26:48.658358,20250706130000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 07:00:00+00:00,2025-07-06 14:00:00,29,83,4.0,E,130,94,2.3,61,Hujan Ringan,11987,2025-07-06 07:23:49.362488,20250706140000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 08:00:00+00:00,2025-07-06 15:00:00,30,75,4.6,E,108,100,0.0,3,Berawan,20013,2025-07-05 17:23:18.988493,20250706150000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 09:00:00+00:00,2025-07-06 16:00:00,29,85,4.0,E,130,100,1.7,61,Hujan Ringan,11987,2025-07-06 08:31:57.448215,20250706160000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 10:00:00+00:00,2025-07-06 17:00:00,28,88,4.6,SW,230,64,1.7,61,Hujan Ringan,11990,2025-07-06 09:25:58.777492,20250706170000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 11:00:00+00:00,2025-07-06 18:00:00,27,91,4.6,SW,230,85,1.7,61,Hujan Ringan,11990,2025-07-06 11:21:44.351999,20250706180000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 12:00:00+00:00,2025-07-06 19:00:00,26,93,4.6,SW,230,100,0.0,3,Berawan,11990,2025-07-06 08:31:57.448215,20250706190000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 13:00:00+00:00,2025-07-06 20:00:00,26,94,4.7,SW,256,100,0.0,3,Berawan,13003,2025-07-06 13:33:09.645072,20250706200000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 14:00:00+00:00,2025-07-06 21:00:00,25,95,4.7,SW,256,85,0.0,2,Cerah Berawan,13003,2025-07-06 11:21:44.351999,20250706210000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 15:00:00+00:00,2025-07-06 22:00:00,24,96,3.1,E,109,91,0.0,3,Berawan,18050,2025-07-06 14:23:25.817607,20250706220000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 16:00:00+00:00,2025-07-06 23:00:00,24,97,4.7,SE,149,98,0.0,3,Berawan,14359,2025-07-06 15:25:35.648216,20250706230000
Banten,Kota Tangerang,Karawaci,Karawaci Baru,106.6132025655,-6.2027082902,2025-07-06 17:00:00+00:00,2025-07-07 00:00:00,23,98,4.7,SE,149,97,0.0,3,Berawan,14359,2025-07-06 17:23:10.248626,20250707000000
